"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,2.00,73400.00,274.00,260.00,0.00,508.00,192.00,91.00,65.00,"Southwest Airlines Co.","WN","CLE","BUF",6,"612",1,2002,3,8,1,"F",
0.00,1.00,37292.00,124.00,121.00,352.00,0.00,112.00,48.00,30.00,"America West Airlines Inc.","HP","CLE","CMH",6,"698",1,2002,3,8,1,"F",
0.00,1.00,31800.00,120.00,112.00,75.00,0.00,112.00,49.00,30.00,"United Air Lines Inc.","UA","CLE","CMH",6,"619",1,2002,3,8,1,"F",
0.00,1.00,51705.00,183.00,179.00,0.00,280.00,221.00,77.00,40.00,"Delta Air Lines Inc.","DL","CLE","CVG",6,"622",1,2002,3,8,1,"F",
0.00,48.00,600000.00,2400.00,1838.00,27351.00,0.00,221.00,3193.00,2165.00,"Comair Inc.","OH","CLE","CVG",6,"628",1,2002,3,8,1,"F",
0.00,1.00,39517.00,150.00,93.00,0.00,902.00,1201.00,204.00,186.00,"America West Airlines Inc.","HP","CLE","DEN",6,"694",1,2002,3,8,3,"F",
0.00,1.00,42000.00,167.00,0.00,0.00,0.00,95.00,42.00,21.00,"Continental Air Lines Inc.","CO","CLE","DTW",6,"614",1,2002,3,8,1,"L",
0.00,1.00,12000.00,50.00,50.00,0.00,0.00,404.00,129.00,78.00,"ExpressJet Airlines Inc.","RU","CLE","EWR",6,"675",1,2002,3,8,1,"F",
0.00,1.00,26040.00,104.00,89.00,0.00,1400.00,404.00,84.00,60.00,"United Air Lines Inc.","UA","CLE","EWR",6,"616",1,2002,3,8,1,"F",
0.00,1.00,42000.00,167.00,0.00,0.00,0.00,1091.00,148.00,132.00,"Continental Air Lines Inc.","CO","CLE","IAH",6,"614",1,2002,3,8,3,"L",
0.00,1.00,42000.00,155.00,155.00,0.00,0.00,694.00,123.00,97.00,"Continental Air Lines Inc.","CO","CLE","MCI",6,"614",1,2002,3,8,2,"L",
0.00,2.00,74800.00,274.00,260.00,0.00,0.00,544.00,170.00,145.00,"Southwest Airlines Co.","WN","CLE","MHT",6,"619",1,2002,3,8,2,"F",
0.00,2.00,61080.00,240.00,165.00,594.00,0.00,316.00,173.00,106.00,"United Air Lines Inc.","UA","CLE","ORD",6,"698",1,2002,3,8,1,"F",
0.00,1.00,37348.00,124.00,115.00,0.00,65.00,1737.00,240.00,222.00,"America West Airlines Inc.","HP","CLE","PHX",6,"698",1,2002,3,8,4,"F",
0.00,1.00,31800.00,120.00,114.00,0.00,0.00,105.00,43.00,24.00,"United Air Lines Inc.","UA","CLE","PIT",6,"619",1,2002,3,8,1,"F",
0.00,1.00,37400.00,137.00,133.00,0.00,0.00,540.00,86.00,74.00,"Southwest Airlines Co.","WN","CLE","PVD",6,"619",1,2002,3,8,2,"F",
0.00,1.00,10000.00,37.00,21.00,0.00,0.00,304.00,128.00,92.00,"ExpressJet Airlines Inc.","RU","CLE","SDF",6,"674",1,2002,3,8,1,"F",
0.00,1.00,79865.00,183.00,0.00,0.00,0.00,2021.00,286.00,260.00,"Continental Air Lines Inc.","CO","CLE","SEA",6,"622",1,2002,3,8,5,"L",
0.00,1.00,30098.00,0.00,0.00,10880.00,0.00,487.00,72.00,66.00,"Ameristar Air Cargo","AMQ","CLE","STL",6,"621",2,2002,3,8,1,"P",
0.00,1.00,42000.00,155.00,155.00,0.00,0.00,927.00,140.00,122.00,"Continental Air Lines Inc.","CO","CLE","TPA",6,"614",1,2002,3,8,2,"L",
0.00,1.00,30000.00,0.00,0.00,0.00,0.00,104.00,60.00,26.00,"USA Jet Airlines Inc.","U7","CLE","YIP",6,"640",2,2002,3,8,1,"P",
0.00,1.00,6000.00,0.00,0.00,0.00,0.00,104.00,40.00,27.00,"USA Jet Airlines Inc.","U7","CLE","YIP",6,"681",2,2002,3,8,1,"P",
0.00,1.00,48000.00,173.00,0.00,0.00,0.00,164.00,55.00,30.00,"Planet Airways","PLQ","CLL","DFW",7,"715",1,2002,3,8,1,"L",
0.00,5.00,60000.00,250.00,189.00,37.00,0.00,74.00,235.00,117.00,"ExpressJet Airlines Inc.","RU","CLL","IAH",6,"675",1,2002,3,8,1,"F",
0.00,1.00,23908.00,104.00,99.00,0.00,0.00,74.00,34.00,22.00,"Continental Air Lines Inc.","CO","CLL","IAH",6,"616",1,2002,3,8,1,"F",
0.00,1.00,48000.00,173.00,103.00,0.00,0.00,1119.00,160.00,140.00,"Planet Airways","PLQ","CLL","MBS",7,"715",1,2002,3,8,3,"L",
0.00,6.00,7200.00,36.00,6.00,0.00,625.00,14.00,530.00,512.00,"Grant Aviation","GRT","CLP","DLG",0,"035",1,2002,3,8,1,"F",
0.00,3.00,3600.00,18.00,9.00,0.00,0.00,14.00,275.00,266.00,"Grant Aviation","GRT","CLP","DLG",0,"035",1,2002,3,8,1,"L",
0.00,1.00,1200.00,3.00,0.00,0.00,367.00,21.00,18.00,16.00,"Arctic Circle Air Service","ASE","CLP","KMO",0,"035",1,2002,3,8,1,"G",
0.00,5.00,6000.00,30.00,3.00,15.00,978.00,21.00,58.00,43.00,"Grant Aviation","GRT","CLP","KMO",0,"035",1,2002,3,8,1,"F",
0.00,1.00,35000.00,170.00,63.00,0.00,0.00,456.00,76.00,63.00,"TransMeridian Airlines","T9","CLT","ACY",7,"715",1,2002,3,8,1,"L",
0.00,2.00,71000.00,298.00,186.00,2.00,0.00,227.00,170.00,105.00,"Delta Air Lines Inc.","DL","CLT","ATL",7,"715",1,2002,3,8,1,"F",
0.00,1.00,34800.00,142.00,138.00,0.00,0.00,335.00,110.00,85.00,"Delta Air Lines Inc.","DL","CLT","CVG",6,"655",1,2002,3,8,1,"F",
0.00,1.00,51135.00,183.00,183.00,0.00,0.00,335.00,200.00,87.00,"Delta Air Lines Inc.","DL","CLT","CVG",6,"622",1,2002,3,8,1,"F",
0.00,128.00,1600000.00,6400.00,3827.00,5550.00,0.00,335.00,10642.00,8098.00,"Comair Inc.","OH","CLT","CVG",6,"628",1,2002,3,8,1,"F",
0.00,1.00,25450.00,100.00,84.00,0.00,219.00,811.00,146.00,134.00,"Northwest Airlines Inc.","NW","CLT","LSE",6,"640",1,2002,3,8,2,"F",
0.00,56.00,1414580.00,5600.00,3345.00,957.00,10270.00,930.00,9151.00,7761.00,"Northwest Airlines Inc.","NW","CLT","MSP",6,"640",1,2002,3,8,2,"F",
0.00,2.00,61550.00,250.00,117.00,0.00,0.00,930.00,338.00,279.00,"Northwest Airlines Inc.","NW","CLT","MSP",6,"650",1,2002,3,8,2,"F",
0.00,1.00,26940.00,110.00,60.00,0.00,0.00,930.00,156.00,138.00,"Northwest Airlines Inc.","NW","CLT","MSP",6,"645",1,2002,3,8,2,"F",
0.00,3.00,107820.00,414.00,171.00,11.00,365.00,599.00,341.00,261.00,"United Air Lines Inc.","UA","CLT","ORD",6,"694",1,2002,3,8,2,"F",
0.00,1.00,12000.00,50.00,35.00,0.00,0.00,256.00,163.00,144.00,"ExpressJet Airlines Inc.","RU","CLT","RIC",6,"675",1,2002,3,8,1,"F",
0.00,1.00,21000.00,0.00,0.00,3648.00,0.00,765.00,129.00,112.00,"USA Jet Airlines Inc.","U7","CLT","SHV",6,"635",2,2002,3,8,2,"P",
0.00,3.00,63000.00,0.00,0.00,0.00,0.00,504.00,278.00,230.00,"USA Jet Airlines Inc.","U7","CLT","YIP",6,"635",2,2002,3,8,2,"P",
